CustomerKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,Region,City,State-Province
11256,Katelyn,L,Hernandez,20/9/1937,M,F,katelyn42@adventure-works.com,70000,South,Lynnwood,Washington
11257,Jacqueline,NULL,Powell,6/1/1937,S,F,jacqueline9@adventure-works.com,120000,East,Newport Beach,California
11258,Xavier,NULL,Hill,28/6/1937,M,M,xavier26@adventure-works.com,120000,South,Palo Alto,California
11259,Victoria,C,Stewart,27/3/1969,M,F,victoria24@adventure-works.com,100000,West,Salem,Oregon
11260,Katelyn,L,Kelly,12/4/1969,M,F,katelyn1@adventure-works.com,110000,East,Burlingame,California
11261,Stephanie,NULL,Collins,24/4/1969,M,F,stephanie52@adventure-works.com,130000,East,San Diego,California
11262,Jennifer,NULL,Simmons,4/5/1968,M,F,jennifer88@adventure-works.com,80000,South,Port Hammond,British Columbia
11263,Trinity,NULL,Richardson,11/9/1968,M,F,trinity9@adventure-works.com,90000,West,Burien,Washington
11264,Eduardo,NULL,Martin,17/6/1968,S,M,eduardo13@adventure-works.com,90000,South,Issaquah,Washington
11265,Elizabeth,P,Jones,13/7/1968,M,F,elizabeth7@adventure-works.com,90000,East,Kirkland,Washington
11266,Taylor,NULL,Howard,5/5/1968,S,F,taylor14@adventure-works.com,90000,South,Port Orchard,Washington
11267,David,NULL,Diaz,2/10/1968,S,M,david55@adventure-works.com,120000,West,Burlingame,California
11268,Katelyn,A,Carter,3/5/1968,M,F,katelyn33@adventure-works.com,130000,East,Coronado,California
11269,Ryan,W,Foster,13/10/1968,M,M,ryan19@adventure-works.com,130000,East,Daly City,California
11270,Robert,L,Lee,4/5/1968,M,M,robert82@adventure-works.com,130000,South,Lakewood,California
11271,Danielle,C,Reed,5/6/1968,S,F,danielle23@adventure-works.com,150000,West,San Francisco,California
11272,Lauren,L,Martinez,10/11/1960,S,F,lauren35@adventure-works.com,70000,South,Beverly Hills,California
11273,Nathan,E,Lal,1/10/1960,M,M,nathan26@adventure-works.com,90000,East,La Jolla,California
11274,Kyle,M,Foster,12/4/1938,M,M,kyle11@adventure-works.com,50000,South,Bellingham,Washington
11275,Jenny,D,Rai,18/1/1938,M,F,jenny40@adventure-works.com,80000,West,Colma,California
11276,Nancy,E,Chapman,19/9/1967,M,F,nancy7@adventure-works.com,80000,East,Cliffside,British Columbia
11277,Charles,P,Jackson,10/6/1967,M,M,charles15@adventure-works.com,80000,East,Royal Oak,British Columbia
11278,Jonathan,NULL,Phillips,20/8/1967,S,M,jonathan35@adventure-works.com,90000,South,Edmonds,Washington
11279,Amanda,S,Cook,12/9/1967,M,F,amanda3@adventure-works.com,90000,West,Everett,Washington
11280,Robert,NULL,Collins,21/8/1967,M,M,robert45@adventure-works.com,90000,South,Lynnwood,Washington
11281,Megan,J,Barnes,10/10/1967,S,F,megan53@adventure-works.com,110000,East,Burbank,California
11282,Christian,A,Thomas,16/1/1966,M,M,christian46@adventure-works.com,90000,South,Burien,Washington
11283,Arturo,NULL,Lal,26/10/1966,M,M,arturo33@adventure-works.com,110000,West,Berkeley,California
11284,Theresa,NULL,Serrano,27/3/1966,M,F,theresa12@adventure-works.com,110000,East,Chula Vista,California
11285,Jeremy,J,Anderson,19/3/1966,M,M,jeremy2@adventure-works.com,120000,East,Fremont,California
11286,Hunter,D,Griffin,3/3/1966,M,M,hunter16@adventure-works.com,170000,South,Torrance,California
11287,Henry,B,Garcia,16/1/1965,M,M,henry16@adventure-works.com,70000,West,Cliffside,British Columbia
11288,Cindy,K,Sanchez,16/9/1965,M,F,cindy19@adventure-works.com,110000,South,Burbank,California
11289,Maria,S,Carter,7/3/1965,M,F,maria53@adventure-works.com,130000,East,Downey,California
11290,Katelyn,NULL,Sanchez,18/8/1965,M,F,katelyn26@adventure-works.com,130000,South,Lakewood,California
11291,Jenna,NULL,Wright,5/5/1965,M,F,jenna19@adventure-works.com,130000,West,Lemon Grove,California
11292,Seth,NULL,Phillips,5/11/1965,S,M,seth42@adventure-works.com,150000,East,San Gabriel,California
11293,Luke,S,Long,27/5/1959,S,M,luke28@adventure-works.com,60000,East,Port Orchard,Washington
11294,Dalton,P,Clark,3/9/1959,M,M,dalton18@adventure-works.com,60000,South,Issaquah,Washington
11295,Taylor,G,Lewis,16/5/1958,S,F,taylor67@adventure-works.com,80000,West,Concord,California
11296,Haley,NULL,Richardson,7/10/1939,S,F,haley10@adventure-works.com,50000,South,Everett,Washington
11297,Noah,NULL,Coleman,2/2/1939,S,M,noah2@adventure-works.com,70000,East,Burbank,California
11298,Jon,NULL,Luo,3/3/1939,M,M,jon46@adventure-works.com,70000,South,Chula Vista,California
11299,Orlando,E,Vazquez,1/4/1940,M,M,orlando14@adventure-works.com,70000,West,Burbank,California
11300,Fernando,NULL,Barnes,3/3/1964,M,M,fernando47@adventure-works.com,80000,East,N. Vancouver,British Columbia
11301,Cameron,L,Rodriguez,9/6/1964,M,M,cameron38@adventure-works.com,80000,East,Ballard,Washington
11302,Spencer,NULL,Russell,12/12/1964,S,M,spencer22@adventure-works.com,90000,South,Corvallis,Oregon
11303,Julia,NULL,Coleman,11/10/1964,S,F,julia72@adventure-works.com,90000,West,Edmonds,Washington
11304,Julia,B,Garcia,17/3/1964,M,F,julia38@adventure-works.com,100000,South,Portland,Oregon
11305,Sean,A,Evans,19/6/1964,M,M,sean31@adventure-works.com,110000,East,Chula Vista,California
11306,Micah,A,Zhou,22/6/1964,M,M,micah19@adventure-works.com,110000,South,Coronado,California
11307,Hunter,P,Rodriguez,4/11/1958,M,M,hunter53@adventure-works.com,80000,West,Daly City,California
11308,Ian,T,Gonzales,5/3/1958,M,M,ian57@adventure-works.com,60000,East,Oregon City,Oregon
11309,Victoria,NULL,Lewis,12/6/1958,S,F,victoria20@adventure-works.com,60000,East,Beaverton,Oregon
11310,Erin,A,Sanders,9/7/1957,S,F,erin7@adventure-works.com,70000,South,San Francisco,California
11311,Gabrielle,D,Lopez,24/8/1957,S,F,gabrielle63@adventure-works.com,70000,West,Lynnwood,Washington
11312,Sara,NULL,Richardson,3/4/1957,S,F,sara10@adventure-works.com,70000,South,Lynnwood,Washington
11313,Trevor,NULL,Jenkins,27/2/1957,S,M,trevor6@adventure-works.com,70000,East,Port Orchard,Washington
11314,Mya,NULL,Flores,21/12/1957,S,F,mya13@adventure-works.com,70000,South,Issaquah,Washington
11315,Hailey,J,Ward,1/10/1957,S,F,hailey12@adventure-works.com,70000,West,Port Orchard,Washington
11316,Luke,NULL,Allen,17/11/1957,M,M,luke52@adventure-works.com,60000,East,Langford,British Columbia
11317,Victoria,D,Russell,17/9/1956,S,F,victoria66@adventure-works.com,40000,East,Salem,Oregon
11318,Jessica,NULL,Wilson,26/10/1956,S,F,jessica54@adventure-works.com,40000,South,Edmonds,Washington
11319,Jade,E,Bailey,27/4/1941,M,F,jade13@adventure-works.com,70000,West,Oakland,California
11320,Morgan,M,Hill,26/6/1941,M,F,morgan19@adventure-works.com,80000,South,Glendale,California
11321,Terrance,D,Raman,8/7/1942,M,M,terrance9@adventure-works.com,90000,East,Burien,Washington
11322,Sydney,NULL,Garcia,15/3/1942,M,F,sydney78@adventure-works.com,90000,South,Bremerton,Washington
11323,Jose,NULL,Patterson,20/6/1942,S,M,jose33@adventure-works.com,120000,West,Daly City,California
11324,Zachary,NULL,Anderson,14/5/1943,M,M,zachary39@adventure-works.com,90000,East,Glendale,California
11325,Elijah,E,Ross,2/7/1943,S,M,elijah7@adventure-works.com,90000,East,Seattle,Washington
11326,Rafael,M,Xie,26/6/1943,M,M,rafael26@adventure-works.com,130000,South,Beverly Hills,California
11327,Jaime,C,Moreno,4/3/1944,M,M,jaime48@adventure-works.com,90000,West,Burbank,California
11328,Julian,M,Griffin,1/1/1944,M,M,julian20@adventure-works.com,90000,South,Newton,British Columbia
11329,Andy,NULL,Alvarez,25/7/1944,S,M,andy9@adventure-works.com,90000,East,Concord,California
11330,Ryan,M,Thompson,13/5/1944,M,M,ryan38@adventure-works.com,110000,South,Oak Bay,British Columbia
11331,Samantha,NULL,Jenkins,6/7/1972,M,F,samantha32@adventure-works.com,90000,West,Shawnee,British Columbia
11332,Deanna,D,Ramos,4/10/1966,S,F,deanna44@adventure-works.com,10000,East,Berlin,Nordrhein-Westfalen
11333,Emily,R,Miller,10/7/1966,M,F,emily6@adventure-works.com,20000,East,Newcastle upon Tyne,England
11334,Nicole,NULL,Brown,22/3/1965,M,F,nicole4@adventure-works.com,10000,South,Stoke-on-Trent,England
11335,Carla,L,Raman,24/6/1965,M,F,carla14@adventure-works.com,10000,West,Hof,Bayern
11336,Shaun,NULL,Raji,12/3/1966,M,M,shaun21@adventure-works.com,20000,South,Paris,Seine (Paris)
11337,Jerome,NULL,Romero,21/9/1965,M,M,jerome7@adventure-works.com,10000,East,Watford,England
11338,Frank,F,Navarro,10/8/1965,M,M,frank17@adventure-works.com,20000,South,Bonn,Nordrhein-Westfalen
11339,Dennis,M,She,8/7/1965,S,M,dennis25@adventure-works.com,20000,West,Paris,Seine (Paris)
11340,Melody,C,Munoz,6/4/1940,M,F,melody8@adventure-works.com,10000,East,Paris,Seine (Paris)
11341,Randy,A,Zeng,21/8/1940,M,M,randy24@adventure-works.com,20000,East,Cheltenham,England
11342,Marshall,L,Wang,11/3/1966,M,M,marshall0@adventure-works.com,30000,South,Boulogne-sur-Mer,Pas de Calais
11343,Arthur,P,Carlson,13/9/1962,M,M,arthur41@adventure-works.com,10000,West,Oxon,England
11344,Jessie,NULL,Jimenez,24/7/1961,M,F,jessie3@adventure-works.com,10000,South,Oxford,England
11345,Robin,NULL,Ramos,12/3/1961,S,F,robin13@adventure-works.com,10000,East,Tremblay-en-France,Seine Saint Denis
11346,Deanna,E,Gutierrez,22/5/1959,S,F,deanna37@adventure-works.com,10000,South,Paris,Seine (Paris)
11347,Roy,T,Navarro,23/12/1959,M,M,roy30@adventure-works.com,10000,West,Braunschweig,Nordrhein-Westfalen
11348,Shawn,NULL,Rai,22/9/1959,M,M,shawn19@adventure-works.com,10000,East,Paderborn,Hamburg
11349,Mindy,J,Luo,3/9/1958,M,F,mindy10@adventure-works.com,10000,East,München,Hessen
11350,Cara,NULL,Zhou,14/1/1941,M,F,cara5@adventure-works.com,30000,South,Peterborough,England
11351,Anne,R,Ramos,6/4/1943,S,F,anne19@adventure-works.com,20000,West,London,England
11352,Raymond,A,Rodriguez,7/3/1944,M,M,raymond20@adventure-works.com,10000,South,Pantin,Seine Saint Denis
11353,Carrie,L,Ortega,11/6/1945,S,F,carrie19@adventure-works.com,30000,East,Warrington,England
11354,Deanna,NULL,Suarez,23/2/1946,M,F,deanna45@adventure-works.com,20000,South,Grevenbroich,Bayern
11355,Roberto,NULL,Gutierrez,28/12/1946,M,M,roberto11@adventure-works.com,40000,West,Wokingham,England
11356,Terrence,NULL,Carson,27/5/1984,S,M,terrence15@adventure-works.com,10000,East,Lavender Bay,New South Wales
11357,Ramon,NULL,Ye,23/3/1983,S,M,ramon9@adventure-works.com,10000,East,Caloundra,Queensland
11358,Cynthia,NULL,Malhotra,11/11/1982,S,F,cynthia9@adventure-works.com,10000,South,Coffs Harbour,New South Wales
11359,Jarrod,NULL,Prasad,4/9/1982,S,M,jarrod9@adventure-works.com,10000,West,Malabar,New South Wales
11360,Tyrone,NULL,Serrano,2/8/1982,S,M,tyrone15@adventure-works.com,10000,South,Rockhampton,Queensland
11361,Cindy,G,Ramos,28/4/1981,M,F,cindy22@adventure-works.com,10000,East,Newcastle,New South Wales
11362,Damien,M,Shan,11/11/1981,M,M,damien26@adventure-works.com,10000,South,Cranbourne,Victoria
11363,Julian,NULL,Ross,20/10/1981,S,M,julian5@adventure-works.com,10000,West,Melbourne,Victoria
11364,Jennifer,NULL,Collins,23/9/1983,S,F,jennifer6@adventure-works.com,10000,East,Geelong,Victoria
11365,Brittney,NULL,Sun,9/6/1983,S,F,brittney12@adventure-works.com,10000,East,Findon,South Australia
11366,Virginia,R,Patel,25/10/1983,M,F,virginia4@adventure-works.com,20000,South,Seaford,Victoria
11367,Calvin,J,Nara,22/2/1983,M,M,calvin15@adventure-works.com,20000,West,North Sydney,New South Wales
11368,Edward,NULL,Miller,25/11/1982,S,M,edward28@adventure-works.com,10000,South,Rockhampton,Queensland
11369,Ashlee,D,Tang,4/8/1982,M,F,ashlee11@adventure-works.com,20000,East,Findon,South Australia
11370,Alicia,NULL,Xu,1/4/1982,M,F,alicia3@adventure-works.com,20000,South,South Melbourne,Victoria
11371,Lacey,C,Jai,27/5/1982,M,F,lacey1@adventure-works.com,20000,West,Rockhampton,Queensland
11372,Wendy,H,Romero,15/5/1982,S,F,wendy8@adventure-works.com,20000,East,Brisbane,Queensland
11373,Carly,H,Luo,20/9/1947,M,F,carly5@adventure-works.com,30000,East,Salzgitter,Hessen
11374,Jimmy,M,Ortega,28/6/1947,S,M,jimmy26@adventure-works.com,30000,South,Werne,Nordrhein-Westfalen
11375,Francisco,NULL,Martinez,9/5/1947,M,M,francisco19@adventure-works.com,30000,West,High Wycombe,England
11376,Lance,NULL,Vazquez,10/6/1947,S,M,lance14@adventure-works.com,40000,South,Liverpool,England
11377,David,R.,Robinett,23/2/1965,M,M,david22@adventure-works.com,30000,East,Solingen,Nordrhein-Westfalen
11378,Shannon,NULL,Liang,22/5/1964,S,F,shannon15@adventure-works.com,10000,South,Metz,Moselle
11379,Gary,NULL,Vazquez,18/11/1963,M,M,gary25@adventure-works.com,10000,West,Boulogne-Billancourt,Hauts de Seine
11380,Mitchell,L,Kumar,2/3/1963,S,M,mitchell7@adventure-works.com,20000,East,Saarlouis,Saarland
11381,Meredith,NULL,Raman,22/8/1963,M,F,meredith11@adventure-works.com,20000,East,London,England
11382,Edward,NULL,Patterson,19/1/1962,M,M,edward59@adventure-works.com,20000,South,Roubaix,Nord
11383,Marie,NULL,Gill,28/8/1964,M,F,marie37@adventure-works.com,30000,West,Roissy en Brie,Seine et Marne
11384,Tiffany,E,Wang,16/10/1964,M,F,tiffany1@adventure-works.com,30000,South,Les Ulis,Essonne
11385,Miguel,C,Allen,11/8/1964,S,M,miguel24@adventure-works.com,30000,East,York,England
11386,Jaclyn,NULL,Cai,5/11/1964,M,F,jaclyn22@adventure-works.com,30000,South,Darmstadt,Hessen
11387,Megan,C,Ramirez,2/6/1963,S,F,megan44@adventure-works.com,40000,West,Gateshead,England
11388,Joseph,NULL,Martin,24/7/1963,M,M,joseph21@adventure-works.com,40000,East,York,England
11389,Karl,J,Shan,24/4/1974,S,M,karl11@adventure-works.com,10000,East,Duesseldorf,Hessen
11390,Christine,J,Raji,19/10/1974,S,F,christine16@adventure-works.com,10000,South,Saint Germain en Laye,Yveline
11391,Lindsay,T,Xie,27/12/1974,S,F,lindsay3@adventure-works.com,10000,West,Salzgitter,Hessen
11392,Willie,NULL,Zhao,7/2/1974,S,M,willie8@adventure-works.com,10000,South,Frankfurt,Hessen
11393,Kurt,B,Pal,17/1/1973,S,M,kurt12@adventure-works.com,10000,East,Saint Ouen,Loir et Cher
11394,George,NULL,McDonald,23/10/1973,S,M,george13@adventure-works.com,10000,South,Milton Keynes,England
11395,Beth,C,Gutierrez,18/10/1974,S,F,beth13@adventure-works.com,30000,West,Frankfurt,Bayern
11396,Ian,G,Lopez,5/10/1973,M,M,ian27@adventure-works.com,10000,East,Saarlouis,Saarland
11397,Latoya,R,Shan,4/6/1973,S,F,latoya9@adventure-works.com,20000,East,Paris,Seine (Paris)
11398,Colin,N,Nath,9/9/1973,S,M,colin41@adventure-works.com,30000,South,Newcastle upon Tyne,England
11399,Brenda,F,Mehta,4/8/1973,S,F,brenda17@adventure-works.com,30000,West,Paris,Seine (Paris)
11400,Franklin,NULL,Raji,19/4/1973,S,M,franklin38@adventure-works.com,40000,South,London,England
11401,Linda,NULL,Navarro,26/8/1973,M,F,linda25@adventure-works.com,40000,East,Paris,Seine (Paris)
11402,Kelli,R,Cai,20/11/1973,M,F,kelli21@adventure-works.com,40000,South,Orleans,Loiret
11403,Nancy,NULL,Schmidt,9/1/1973,S,F,nancy13@adventure-works.com,40000,West,Saint Ouen,Charente-Maritime
11404,Megan,E,Taylor,1/1/1956,S,F,megan12@adventure-works.com,10000,East,Kassel,Hessen
11405,Bonnie,NULL,Goel,17/2/1956,S,F,bonnie25@adventure-works.com,10000,East,Bonn,Hamburg
11406,Latoya,L,Xu,3/7/1956,M,F,latoya4@adventure-works.com,20000,South,Paris,Seine (Paris)
11407,Mario,NULL,She,2/4/1956,M,M,mario0@adventure-works.com,20000,West,Münster,Saarland
11408,Darren,M,Gill,14/5/1957,M,M,darren36@adventure-works.com,10000,South,London,England
11409,Jacqueline,H,Hayes,5/3/1972,S,F,jacqueline23@adventure-works.com,10000,East,Saint Germain en Laye,Yveline
11410,Maurice,NULL,Goel,25/8/1972,M,M,maurice20@adventure-works.com,20000,South,Paris,Seine (Paris)
11411,Devin,A,Ross,12/2/1958,M,M,devin69@adventure-works.com,80000,West,Ingolstadt,Bayern
11412,Sydney,S,Bryant,9/4/1958,S,F,sydney40@adventure-works.com,80000,East,Ingolstadt,Bayern
11413,Megan,L,Stewart,15/4/1958,M,F,megan27@adventure-works.com,80000,East,Gateshead,England
11414,Ian,NULL,Richardson,18/3/1958,S,M,ian76@adventure-works.com,80000,South,Kirkby,England
11415,Randy,H,She,5/6/1948,S,M,randy25@adventure-works.com,90000,West,Darmstadt,Hessen
11416,Katrina,NULL,Becker,19/3/1949,M,F,katrina19@adventure-works.com,60000,South,Croix,Nord
11417,Lacey,C,Zheng,26/2/1949,M,F,lacey32@adventure-works.com,70000,East,Pantin,Seine Saint Denis
11418,Rafael,J,Hu,9/2/1949,S,M,rafael20@adventure-works.com,90000,South,Paderborn,Nordrhein-Westfalen
11419,Kyle,D,Scott,18/2/1949,M,M,kyle43@adventure-works.com,150000,West,Watford,England
11420,Jordan,C,Turner,12/7/1950,M,M,jordan59@adventure-works.com,100000,East,Roubaix,Nord
11421,Amy,C,Sun,19/7/1950,M,F,amy19@adventure-works.com,110000,East,Offenbach,Saarland
11422,Dustin,F,Deng,1/9/1950,M,M,dustin1@adventure-works.com,170000,South,Liverpool,England
11423,Jasmine,NULL,Stewart,5/11/1958,M,F,jasmine22@adventure-works.com,80000,West,Hamburg,Hamburg
11424,Pamela,S,Garcia,7/12/1957,M,F,pamela18@adventure-works.com,80000,South,Berlin,Saarland
11425,Ariana,D,Gray,6/8/1958,M,F,ariana5@adventure-works.com,90000,East,Metz,Moselle
11426,Kristopher,NULL,Mehta,2/10/1957,M,M,kristopher12@adventure-works.com,110000,South,Braunschweig,Nordrhein-Westfalen
11427,Desiree,S,Dominguez,18/12/1957,M,F,desiree9@adventure-works.com,110000,West,Kiel,Saarland
11428,Deanna,NULL,Perez,22/8/1957,S,F,deanna24@adventure-works.com,120000,East,Poing,Saarland
11429,Marco,NULL,Lopez,16/7/1956,M,M,marco17@adventure-works.com,80000,East,Sèvres,Hauts de Seine
11430,Casey,K,Yuan,24/3/1956,M,F,casey7@adventure-works.com,90000,South,Bottrop,Nordrhein-Westfalen
11431,Bryant,NULL,Garcia,27/10/1956,M,M,bryant14@adventure-works.com,110000,West,Hof,Bayern
11432,Dominique,L,Prasad,11/9/1955,M,F,dominique7@adventure-works.com,80000,South,Roissy en Brie,Seine et Marne
11433,Maurice,M,Shan,2/9/1955,M,M,maurice11@adventure-works.com,80000,East,Tremblay-en-France,Seine Saint Denis
11434,Andre,NULL,Lopez,6/5/1955,M,M,andre16@adventure-works.com,170000,South,West Sussex,England
11435,Robin,NULL,Romero,6/3/1954,S,F,robin5@adventure-works.com,100000,West,Kiel,Saarland
11436,Taylor,NULL,Cox,18/9/1954,M,F,taylor13@adventure-works.com,160000,East,Watford,England
11437,Alfredo,NULL,Moreno,17/12/1953,M,M,alfredo7@adventure-works.com,90000,East,Villeneuve-d'Ascq,Nord
11438,Jenny,NULL,Nara,14/10/1953,M,F,jenny39@adventure-works.com,130000,South,Werne,Nordrhein-Westfalen
11439,Janet,NULL,Munoz,17/5/1952,M,F,janet12@adventure-works.com,90000,West,Paris La Defense,Hauts de Seine
11440,Sergio,C,Weber,27/9/1951,M,M,sergio4@adventure-works.com,80000,South,Lille,Nord
11441,Erika,NULL,Gomez,12/6/1951,M,F,erika0@adventure-works.com,90000,East,Paris,Seine (Paris)
11442,Joseph,D,Harris,14/11/1951,M,M,joseph20@adventure-works.com,90000,South,Tremblay-en-France,Seine Saint Denis
11443,Grace,NULL,Griffin,22/5/1980,S,F,grace67@adventure-works.com,60000,West,Hobart,Tasmania
11444,Tina,C,Mehta,28/4/1980,M,F,tina15@adventure-works.com,70000,East,Bendigo,Victoria
11445,Kari,S,Kim,21/7/1978,S,F,kari3@adventure-works.com,70000,East,Silverwater,New South Wales
11446,Bethany,K,Chander,12/8/1978,S,F,bethany19@adventure-works.com,70000,South,Lane Cove,New South Wales
11447,Jennifer,NULL,Roberts,16/8/1978,M,F,jennifer15@adventure-works.com,70000,West,Hervey Bay,Queensland
11448,Kyle,NULL,Patterson,28/4/1979,S,M,kyle5@adventure-works.com,80000,South,Melbourne,Victoria
11449,Alvin,E,Hu,2/2/1979,M,M,alvin19@adventure-works.com,80000,East,Seaford,Victoria
11450,Brett,NULL,Mehta,12/11/1979,S,M,brett13@adventure-works.com,130000,South,Cloverdale,South Australia
11451,Ruben,L,Muñoz,9/11/1978,S,M,ruben30@adventure-works.com,70000,West,Newcastle,New South Wales
11452,Erika,A,Rubio,5/11/1977,S,F,erika18@adventure-works.com,80000,East,Caloundra,Queensland
